id,date_sold,city,neighborhood,zipcode,lat,long,sqft_living,sqft_lot,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,garage,parking,hoa_monthly,price,price_per_sqft
172,2020-01-06,Bengaluru,Sector 5,295341,13.044608,77.62649,1454,3659,4,3.6,1,0,4,4,11,1263,191,1969,1977,1,2,65,12750000,8768.91
173,2015-10-24,Kolkata,Sunset Park,220688,22.580172,88.315398,3049,13939,1,2.8,3,1,1,4,6,2449,600,2024,0,1,4,0,18329000,6011.48
174,2023-09-08,Kolkata,Riverside,984372,22.603146,88.325069,2211,2825,6,1.0,1,0,4,3,6,1823,388,2009,0,1,3,0,11496000,5199.46
175,2024-11-04,Chennai,Industrial Area,521358,13.034966,80.259778,5619,19350,4,1.3,2,0,0,5,8,5292,327,1968,0,1,6,5,18943000,3371.24
176,2015-04-20,Kolkata,Sector 5,845717,22.544488,88.442026,3270,12739,1,3.6,3,0,0,2,12,3057,213,2014,0,1,4,81,13949000,4265.75
177,2015-03-20,Chennai,Central Park,215879,13.115948,80.326177,478,1953,2,2.5,3,0,0,4,9,352,126,2011,0,3,3,108,7360000,15397.49
178,2016-05-15,Delhi,Industrial Area,837271,28.614796,77.094828,787,2381,2,1.0,3,0,0,4,6,508,279,2008,0,1,2,30,6485000,8240.15
179,2023-04-12,Chennai,Central Park,308287,13.129414,80.211421,5196,13103,1,1.0,2,0,0,5,6,3443,1753,1963,0,1,6,0,19066000,3669.36
180,2018-08-05,Hyderabad,Sector 5,883291,17.526923,78.370802,2898,12787,3,1.0,2,0,0,4,7,2113,785,1913,0,2,5,0,12618000,4354.04
181,2025-09-24,Bengaluru,Sector 5,884685,13.049044,77.541724,3479,18222,5,1.5,1,0,0,3,9,3431,48,1929,0,2,5,0,14583000,4191.72
182,2019-10-07,Pune,Lake View,274900,18.607414,73.708523,1571,7019,3,2.7,3,0,2,3,6,1528,43,1903,0,1,3,62,7902000,5029.92
183,2016-06-22,Pune,Hilltop,434768,18.619055,73.90202,1251,7081,5,1.0,1,0,0,3,10,1202,49,1905,0,1,2,8,9621000,7690.65
184,2015-11-13,Bengaluru,Riverside,971883,13.021667,77.670686,3518,16135,1,2.6,2,0,0,2,8,2904,614,1938,1986,1,5,0,14724000,4185.33
185,2024-03-02,Pune,Garden Villas,989859,18.639617,73.794347,5748,27723,6,1.1,2,0,0,3,7,4594,1154,1917,0,0,6,0,19309000,3359.26
186,2021-09-06,Chennai,Industrial Area,489990,13.163101,80.221928,5879,10815,2,1.0,1,0,0,2,4,4113,1766,1950,0,1,6,0,19280000,3279.47
187,2025-05-05,Hyderabad,Lake View,525516,17.459274,78.332674,4836,14980,4,1.7,1,0,3,5,7,4214,622,2002,0,2,6,23,19376000,4006.62
188,2023-04-16,Delhi,Lake View,153586,28.520188,77.039518,4268,14619,3,4.0,2,0,0,3,6,4065,203,2005,0,1,5,130,15237000,3570.06
189,2024-01-27,Hyderabad,Riverside,481370,17.492904,78.338605,1417,3233,1,3.3,3,0,0,2,7,1327,90,2018,0,0,1,231,7670000,5412.84
190,2025-05-10,Pune,Riverside,174045,18.573929,73.714181,376,1370,2,1.5,1,0,3,1,8,340,36,1955,0,2,2,9,4696000,12489.36
191,2016-04-26,Delhi,Garden Villas,552297,28.583046,77.280257,897,2201,4,2.2,3,0,3,3,6,626,271,1988,2006,2,3,14,10191000,11361.2
192,2016-03-20,Bengaluru,Garden Villas,219557,12.96957,77.551585,3018,13392,4,1.4,3,0,2,2,9,2506,512,1956,0,2,5,124,14636000,4849.57
193,2022-01-09,Delhi,Sector 5,636982,28.675639,77.032813,916,3070,4,1.0,2,0,0,3,10,632,284,1958,0,1,2,0,7538000,8229.26
194,2024-08-16,Kolkata,Garden Villas,991692,22.645893,88.409371,1053,3469,7,1.4,1,0,3,1,6,970,83,1960,0,0,1,157,8779000,8337.13
195,2016-11-30,Mumbai,Garden Villas,877596,19.12258,72.963505,5688,33663,6,2.6,3,0,0,4,3,5511,177,1916,0,2,6,120,19822000,3484.88
196,2025-01-15,Kolkata,Industrial Area,310236,22.546212,88.420493,4630,13715,1,1.0,2,0,2,3,5,4515,115,1996,0,0,5,0,16254000,3510.58
197,2021-11-23,Bengaluru,Green Acres,135940,13.066434,77.670586,3490,9812,6,3.1,2,0,0,4,7,3378,112,1937,0,2,5,0,14196000,4067.62
198,2018-01-14,Pune,Hilltop,262907,18.640081,73.836833,1940,5030,2,3.1,3,0,0,3,8,1385,555,1975,0,1,3,0,9943000,5125.26
199,2019-05-28,Pune,Old Town,652336,18.480116,73.807507,5293,28973,4,1.5,2,0,2,4,7,3620,1673,1980,0,0,5,0,19346000,3655.02
200,2019-09-24,Delhi,Garden Villas,398250,28.733663,77.228837,5044,17571,6,2.1,1,0,0,3,7,3193,1851,1988,0,0,5,0,19102000,3787.07
201,2022-12-16,Chennai,Industrial Area,185767,13.058791,80.337817,1155,4620,2,3.3,1,0,0,4,6,1039,116,2012,0,1,2,0,7688000,6656.28
202,2025-06-30,Hyderabad,Sunset Park,518924,17.386456,78.3526,4141,7885,1,2.4,2,0,1,4,5,4078,63,1936,2012,2,6,0,14767000,3566.05
203,2020-03-19,Mumbai,Industrial Area,525193,19.084252,72.811877,1707,6324,4,3.5,1,0,3,3,3,1105,602,1916,1930,2,4,0,10612000,6216.75
204,2025-04-05,Chennai,Old Town,678551,13.086699,80.259182,3575,8484,3,1.0,1,0,0,2,7,2828,747,1990,2004,1,5,0,13211000,3695.38
205,2016-06-21,Bengaluru,Sunset Park,497262,13.072068,77.607953,3968,18464,2,1.4,1,0,0,3,6,2814,1154,1930,0,0,4,0,13075000,3295.11
206,2024-11-23,Hyderabad,Green Acres,920209,17.470361,78.390576,2476,12783,2,1.7,2,0,0,4,7,2208,268,1913,0,3,5,777,11218000,4530.69
207,2015-05-31,Pune,Sector 5,795441,18.41144,73.859161,2810,12853,6,3.2,3,0,4,5,8,2658,152,1952,0,2,5,0,14481000,5153.38
208,2024-08-12,Delhi,Sector 5,762665,28.58755,77.001292,895,4163,3,2.0,1,0,1,4,6,663,232,1935,0,2,3,0,9278000,10366.48
209,2023-07-31,Hyderabad,Garden Villas,564590,17.35625,78.316545,3078,10965,4,1.3,3,0,0,5,7,2689,389,1985,0,1,4,155,13525000,4394.09
210,2023-05-13,Pune,Old Town,247849,18.41882,73.899061,4084,18625,3,1.9,2,0,0,3,8,3101,983,2019,2024,2,6,0,15171000,3714.74
211,2019-06-02,Chennai,Lake View,727076,13.132676,80.230377,2912,9066,4,2.5,3,0,0,2,10,2852,60,2020,0,1,4,0,11799000,4051.85
212,2024-09-05,Chennai,Lake View,237949,13.039986,80.328852,2429,10341,5,1.7,3,0,1,3,5,1459,970,1904,0,2,4,659,11009000,4532.32
213,2016-07-14,Mumbai,Green Acres,689305,19.108716,72.977983,2991,6865,2,2.8,1,0,0,4,6,2714,277,1939,0,1,4,0,12194000,4076.9
214,2022-11-19,Mumbai,Sector 5,512691,19.075846,72.932006,3464,4672,3,2.1,2,0,1,3,6,2138,1326,1969,0,1,4,0,15612000,4506.93
215,2023-06-07,Delhi,Industrial Area,609047,28.52225,77.250311,2276,6981,2,1.7,3,0,3,4,6,2026,250,2003,0,1,3,0,11280000,4956.06
216,2025-09-21,Hyderabad,Old Town,561270,17.53252,78.440635,966,3196,3,3.2,2,0,2,4,7,947,19,1968,0,3,4,0,9606000,9944.1
217,2018-07-17,Mumbai,Hilltop,131960,19.072615,72.856118,3994,9114,3,3.4,2,0,2,3,11,3811,183,1987,0,3,6,112,19929000,4989.73
218,2016-07-01,Chennai,Green Acres,770891,13.18406,80.296813,1553,7204,3,3.2,1,0,0,4,10,1006,547,1921,0,1,3,109,10886000,7009.66
219,2017-01-01,Hyderabad,Garden Villas,860217,17.434182,78.350782,2109,2885,2,1.2,1,0,0,3,7,1327,782,1913,0,3,5,141,10642000,5045.99
220,2022-01-15,Chennai,Lake View,900181,13.186756,80.227877,2915,6162,4,3.2,4,0,0,2,6,2821,94,1924,0,2,5,0,12034000,4128.3
221,2022-01-20,Bengaluru,Hilltop,338577,13.00971,77.650232,3524,16714,2,3.0,2,1,0,1,7,2501,1023,1983,0,2,6,0,18795000,5333.43
222,2024-01-10,Chennai,Sunset Park,647834,13.103369,80.226188,3431,10930,5,1.0,1,0,1,5,6,2300,1131,1964,0,2,5,293,14851000,4328.48
223,2016-01-25,Delhi,Sunset Park,275839,28.59771,77.296568,2980,13489,3,1.7,1,1,0,4,8,2066,914,1948,1969,3,6,0,20045000,6726.51
224,2015-10-22,Kolkata,Green Acres,445675,22.671845,88.413209,3511,13473,1,3.2,2,0,3,3,6,2859,652,1934,0,1,5,187,12486000,3556.25
225,2019-06-26,Bengaluru,Garden Villas,989990,13.026549,77.682699,4671,26875,3,3.0,3,0,0,3,5,2930,1741,2000,0,2,6,65,16515000,3535.65
226,2018-02-12,Bengaluru,Sector 5,171088,12.909701,77.597026,1019,4065,1,1.5,1,0,0,2,6,622,397,2021,0,3,4,0,7897000,7749.75
227,2018-01-22,Delhi,Central Park,703129,28.705663,77.151666,5362,5761,3,1.0,4,0,0,4,7,4475,887,1951,0,0,5,139,18502000,3450.58
228,2015-09-28,Hyderabad,Sector 5,228452,17.436412,78.547031,3518,9725,2,3.3,1,0,0,5,9,2725,793,1991,0,3,6,46,16937000,4814.38
229,2019-11-21,Hyderabad,Sector 5,557601,17.491766,78.465408,2471,4239,2,2.6,2,0,4,4,7,2371,100,1928,0,3,5,0,13305000,5384.46
230,2020-07-03,Delhi,Central Park,947438,28.609564,77.009076,5660,31827,4,2.0,1,0,0,3,3,4661,999,1957,0,1,6,0,19081000,3371.2
231,2022-08-11,Mumbai,Central Park,549793,19.123328,72.874054,4428,6731,1,1.2,1,0,0,5,8,3687,741,2021,0,2,6,155,17589000,3972.22
232,2022-01-21,Bengaluru,Hilltop,149354,13.089094,77.636619,4501,13226,1,2.7,2,0,0,3,9,4355,146,2003,0,0,5,105,16563000,3679.85
233,2022-10-10,Mumbai,Central Park,303076,19.107847,72.852609,1069,2278,6,1.0,1,0,1,4,5,682,387,1971,0,0,1,0,10942000,10235.73
234,2016-10-21,Chennai,Sunset Park,324284,13.014858,80.204552,2950,15439,3,1.1,1,0,0,5,9,2311,639,1981,0,0,3,115,11548000,3914.58
235,2022-01-07,Bengaluru,Industrial Area,424878,13.051544,77.633618,3948,10039,2,2.4,1,0,3,3,8,3004,944,1930,0,1,5,0,15450000,3913.37
236,2019-10-10,Bengaluru,Old Town,175319,12.968833,77.660584,5019,29911,3,3.0,1,0,0,3,6,4580,439,1920,0,0,5,0,19488000,3882.85
237,2024-11-11,Pune,Green Acres,875314,18.569618,73.78861,1016,1212,2,2.1,2,0,0,3,9,780,236,1905,0,2,3,0,7370000,7253.94
238,2016-09-02,Kolkata,Riverside,592691,22.530755,88.332576,633,1039,4,1.6,3,0,3,4,8,502,131,1908,0,1,2,0,8569000,13537.12
239,2020-01-07,Hyderabad,Industrial Area,526881,17.463202,78.58713,4253,9030,1,2.9,1,0,3,2,7,3354,899,1929,0,1,5,0,15814000,3718.32
240,2015-03-05,Bengaluru,Central Park,701461,12.969952,77.6186,3915,19792,1,1.0,1,0,0,3,9,3589,326,2007,0,1,5,0,16660000,4255.43
241,2016-07-11,Hyderabad,Green Acres,850977,17.413676,78.333655,2584,13934,5,1.0,1,0,4,2,7,2246,338,1917,0,1,4,0,12172000,4710.53
242,2019-10-19,Chennai,Hilltop,891240,13.067459,80.261313,4943,6709,2,3.1,3,0,0,4,8,3810,1133,1929,0,2,6,0,16649000,3368.2
243,2023-12-24,Hyderabad,Old Town,203265,17.501204,78.432404,1815,2110,6,1.0,1,0,0,5,3,1141,674,2020,0,1,3,0,9041000,4981.27
244,2019-04-29,Mumbai,Green Acres,880747,19.148683,72.872903,479,2262,4,1.0,2,0,1,3,7,447,32,1983,2024,2,2,0,9515000,19864.3
245,2021-09-02,Mumbai,Hilltop,923169,19.063709,72.82233,5084,8474,3,1.0,1,0,4,3,8,5070,14,1959,0,2,6,56,20971000,4124.9
246,2015-07-06,Pune,Sector 5,335282,18.445975,73.932308,2410,4013,4,3.1,1,0,0,1,1,2163,247,1954,0,1,3,0,8454000,3507.88
247,2024-11-15,Kolkata,Industrial Area,747148,22.53531,88.434222,4022,4472,1,2.9,1,0,0,1,6,3109,913,2022,0,2,6,71,14742000,3665.34
248,2024-02-21,Chennai,Hilltop,504071,13.092618,80.328824,2844,3552,6,1.0,1,0,0,3,7,2154,690,1909,0,1,4,0,11229000,3948.31
249,2016-07-23,Mumbai,Green Acres,462229,19.123991,72.946592,5431,12591,5,1.2,2,0,0,3,6,4557,874,2019,0,2,6,0,20527000,3779.6
250,2016-04-21,Delhi,Sunset Park,541840,28.590929,77.167255,1342,1778,5,1.0,1,0,0,5,6,920,422,1912,0,1,2,0,8929000,6653.5
251,2020-11-03,Chennai,Green Acres,379537,13.00974,80.290371,2471,7029,4,2.6,1,0,2,4,10,1637,834,1940,0,2,4,85,13130000,5313.64
252,2020-09-15,Hyderabad,Lake View,427825,17.441794,78.536424,2934,15151,2,1.0,1,0,3,3,12,1892,1042,1901,0,2,5,0,14142000,4820.04
253,2022-09-29,Chennai,Riverside,367427,13.13196,80.231795,4546,11963,6,2.5,1,0,0,2,4,4490,56,2018,0,2,6,146,16120000,3545.97
254,2020-11-29,Kolkata,Hilltop,287790,22.615114,88.36962,2573,11937,4,1.8,2,0,0,3,11,2223,350,1904,0,2,5,0,12521000,4866.3
255,2017-10-22,Mumbai,Garden Villas,623154,19.062544,72.868527,4872,7160,2,2.1,1,0,1,2,6,4006,866,1932,0,1,6,0,17288000,3548.44
256,2022-09-29,Chennai,Lake View,852453,13.101276,80.27736,3538,15202,6,1.0,3,0,1,3,6,3372,166,1964,0,2,6,0,12948000,3659.69
257,2015-03-03,Hyderabad,Green Acres,947292,17.375373,78.437389,3587,9268,2,2.9,1,0,0,4,5,2624,963,2019,0,1,5,32,15052000,4196.26
258,2017-01-01,Pune,Hilltop,235658,18.497246,73.756834,4486,21303,4,3.5,3,0,0,3,9,3606,880,1936,0,2,6,0,18182000,4053.05
259,2020-01-17,Pune,Riverside,345168,18.445891,73.920422,4874,8194,5,3.5,2,0,2,3,9,3199,1675,1960,0,1,6,0,19365000,3973.12
260,2015-04-11,Mumbai,Sector 5,791670,19.166484,72.897197,693,3804,1,2.1,1,0,1,5,4,584,109,1957,0,1,2,121,8586000,12389.61
261,2021-10-13,Pune,Riverside,590672,18.498641,73.898212,4811,10646,2,1.0,1,0,1,3,12,4615,196,1911,0,2,6,0,18529000,3851.38
262,2016-08-06,Delhi,Central Park,829095,28.619606,77.084027,5054,13978,1,1.6,1,0,1,2,4,4542,512,1940,0,1,6,115,17228000,3408.79
263,2015-06-30,Kolkata,Lake View,180468,22.548434,88.404155,5173,29749,4,2.3,1,0,1,2,7,4289,884,1927,0,2,6,310,17358000,3355.5
264,2024-12-11,Pune,Garden Villas,293735,18.577851,73.781883,2626,10221,1,2.1,3,0,1,4,8,2122,504,1981,0,1,4,0,11030000,4200.3
265,2021-03-01,Pune,Sunset Park,732795,18.566811,73.758807,5270,14908,2,1.0,4,0,0,3,10,4431,839,1935,0,1,6,0,19400000,3681.21
266,2018-01-14,Delhi,Industrial Area,219752,28.548506,77.1682,3551,20411,1,2.7,3,0,0,5,6,3024,527,1993,0,2,6,0,13518000,3806.81
267,2015-11-22,Kolkata,Central Park,491051,22.520628,88.344805,5821,15399,4,2.8,1,0,3,5,6,4919,902,1941,0,0,6,73,19647000,3375.19
268,2021-05-30,Chennai,Lake View,921775,13.024201,80.26067,1238,1825,1,2.8,1,0,0,4,9,974,264,1953,0,2,3,0,7708000,6226.17
269,2016-02-07,Kolkata,Old Town,802518,22.595463,88.392704,2393,14320,3,1.3,2,0,0,3,6,2035,358,1953,0,2,4,0,10240000,4279.15
270,2019-03-06,Bengaluru,Sector 5,571080,13.095077,77.641097,1691,3956,1,1.0,3,0,0,3,5,1367,324,1937,0,3,5,0,8532000,5045.54
271,2018-01-11,Mumbai,Central Park,478453,19.169071,72.834701,4070,21393,1,1.5,1,0,0,5,3,3129,941,1984,0,2,6,226,15053000,3698.53
272,2023-05-22,Mumbai,Sunset Park,216082,19.094011,72.936408,3233,5909,2,3.2,1,0,0,3,9,2615,618,2002,0,2,5,0,15904000,4919.27
273,2024-09-12,Bengaluru,Central Park,723334,13.034602,77.551234,5742,26739,1,1.0,3,0,0,3,2,5329,413,2022,0,1,6,35,18482000,3218.74
274,2025-01-06,Delhi,Green Acres,668987,28.608919,77.194096,4562,16525,1,1.1,2,0,3,3,8,4393,169,1970,0,1,6,389,19108000,4188.51
275,2018-07-27,Bengaluru,Green Acres,220079,13.097272,77.694859,2765,16326,3,1.0,3,0,0,3,7,2365,400,1968,0,3,6,43,13422000,4854.25
276,2019-12-21,Chennai,Sector 5,977056,13.07696,80.201693,1467,5522,3,1.6,1,0,4,4,8,1386,81,1957,0,2,3,129,11006000,7502.39
277,2022-10-31,Chennai,Central Park,132672,13.194261,80.244723,4613,5190,7,2.4,2,0,0,4,9,2776,1837,1998,2005,2,6,0,18147000,3933.88
278,2020-03-30,Mumbai,Hilltop,528401,19.160569,72.869869,3351,13469,2,2.7,1,1,0,5,8,3271,80,1978,0,2,5,0,20057000,5985.38
279,2016-03-30,Chennai,Garden Villas,465529,13.07977,80.288246,2088,3605,5,1.0,2,0,0,2,7,1260,828,1908,0,3,5,318,11179000,5353.93
280,2023-03-29,Mumbai,Sunset Park,720491,19.168041,72.896417,1714,8557,3,3.0,1,0,3,4,11,1669,45,1947,1957,2,4,59,11304000,6595.1
281,2022-09-22,Bengaluru,Riverside,161664,13.021459,77.643082,3058,16155,1,3.2,2,0,2,3,1,2055,1003,2018,0,2,5,0,14823000,4847.29
282,2021-10-01,Bengaluru,Old Town,125709,13.035849,77.624374,5140,17530,1,1.7,2,0,0,3,3,3276,1864,1917,0,3,6,0,17627000,3429.38
283,2019-06-25,Pune,Green Acres,988339,18.438477,73.845848,1274,6263,1,1.0,1,0,0,4,7,1216,58,2014,0,1,2,0,9563000,7506.28
284,2022-02-26,Pune,Garden Villas,421956,18.601879,73.787914,501,865,3,3.3,4,0,0,2,6,304,197,1911,0,2,3,0,6456000,12886.23
285,2017-02-07,Bengaluru,Garden Villas,243884,12.967747,77.540678,935,3235,4,2.4,1,0,0,4,7,870,65,1926,0,0,1,0,7035000,7524.06
286,2017-07-04,Mumbai,Garden Villas,428395,19.038505,72.863683,1262,3748,5,3.9,2,0,0,3,6,859,403,1977,0,0,1,51,8903000,7054.68
287,2022-07-05,Bengaluru,Hilltop,222548,13.063334,77.502375,2671,10835,1,1.0,3,0,0,3,6,2029,642,2020,0,0,3,0,12423000,4651.07
288,2017-04-21,Bengaluru,Sector 5,669043,13.069446,77.540436,845,1033,5,2.3,3,0,2,3,11,510,335,1976,0,0,1,0,9876000,11687.57
289,2018-03-24,Hyderabad,Central Park,861103,17.522473,78.399035,4145,19733,4,3.5,2,0,2,4,5,4098,47,1993,0,1,5,40,16487000,3977.56
290,2015-08-29,Delhi,Hilltop,872003,28.720275,77.235686,2498,3486,3,2.5,3,0,0,3,4,1941,557,1935,0,3,5,0,10243000,4100.48
291,2025-04-01,Bengaluru,Green Acres,252484,13.064572,77.504508,906,3880,4,1.0,1,0,3,3,6,701,205,2016,0,1,2,0,9980000,11015.45
292,2018-10-02,Chennai,Hilltop,768272,13.054739,80.202211,5551,6063,3,1.0,2,0,0,3,7,3382,2169,1948,0,1,6,0,17499000,3152.4
293,2015-06-06,Mumbai,Riverside,324836,19.119679,72.955878,1902,9813,3,3.8,4,0,0,3,6,1283,619,2015,0,1,3,0,11618000,6108.31
294,2016-10-29,Delhi,Green Acres,511897,28.610081,77.115357,2470,4628,6,1.4,4,0,0,5,4,1675,795,2004,0,2,4,29,12565000,5087.04
295,2018-04-16,Pune,Central Park,194897,18.503719,73.704934,3435,12289,2,2.5,2,0,0,5,6,2076,1359,1908,0,0,3,72,10394000,3025.91
296,2023-12-15,Kolkata,Hilltop,587096,22.628523,88.447446,3854,8893,4,1.0,1,0,2,4,11,2575,1279,1933,2004,1,5,193,17105000,4438.25
297,2018-11-18,Mumbai,Sector 5,181296,19.148742,72.853627,506,2334,6,1.4,1,0,2,3,9,494,12,1975,0,1,2,0,9470000,18715.42
298,2024-05-22,Chennai,Old Town,853975,13.133925,80.327456,1084,2826,5,3.0,3,0,0,1,6,903,181,1949,0,1,2,0,7756000,7154.98
299,2019-02-11,Mumbai,Garden Villas,997122,19.072932,72.916831,5873,27151,1,2.3,3,0,0,5,8,3565,2308,1988,0,2,6,0,21732000,3700.32
300,2019-10-19,Pune,Riverside,383256,18.630722,73.718475,5004,12131,4,1.5,1,0,0,3,10,3433,1571,1949,0,1,6,37,16791000,3355.52
301,2025-04-09,Chennai,Old Town,409649,13.047605,80.206372,3626,17268,4,2.8,3,0,0,4,12,2776,850,1921,0,1,5,15,14790000,4078.87
302,2016-02-14,Chennai,Lake View,767163,13.010263,80.313478,504,581,1,1.9,1,0,0,3,4,337,167,1904,0,1,2,0,5681000,11271.83
303,2024-08-25,Kolkata,Riverside,118156,22.514448,88.403427,1346,3253,2,3.0,1,0,0,4,5,892,454,1914,0,3,4,71,8328000,6187.22
304,2022-07-11,Mumbai,Central Park,576873,19.008164,72.820182,2644,9236,1,1.6,2,0,1,2,11,2600,44,2006,0,1,4,744,14329000,5419.44
305,2023-07-29,Hyderabad,Industrial Area,935817,17.540277,78.544987,4976,6097,1,2.3,1,0,0,4,10,4961,15,2010,0,1,6,71,16713000,3358.72
306,2025-09-24,Kolkata,Sector 5,484706,22.554218,88.398435,3255,6283,1,4.0,4,0,2,4,6,2765,490,1917,0,1,4,41,12380000,3803.38
307,2023-01-06,Hyderabad,Riverside,681543,17.475248,78.454607,5174,29350,2,2.2,1,0,0,3,5,4898,276,2018,0,2,6,0,20403000,3943.37
308,2019-09-07,Kolkata,Sector 5,918351,22.646583,88.431094,1527,8985,3,2.7,1,0,0,3,9,1182,345,1976,0,1,3,49,8923000,5843.48
309,2017-02-24,Mumbai,Industrial Area,720270,19.185496,72.850262,503,2363,1,1.0,2,0,1,2,5,303,200,1914,0,2,3,103,7090000,14095.43
310,2018-06-20,Bengaluru,Old Town,664595,13.02985,77.642698,4537,10258,5,2.1,2,0,0,3,8,3781,756,1988,0,1,6,51,18166000,4003.97
311,2019-07-26,Bengaluru,Riverside,257719,12.934643,77.685241,5949,13698,4,2.2,1,0,0,3,11,3965,1984,1997,0,0,6,0,21632000,3636.24
312,2025-01-04,Pune,Hilltop,418988,18.485092,73.870845,2066,8737,2,1.0,2,0,3,2,5,1716,350,1965,0,2,4,0,10718000,5187.8
313,2024-03-12,Kolkata,Industrial Area,755264,22.507798,88.365741,3552,5641,4,1.7,1,0,3,3,5,3398,154,1920,0,1,5,0,14522000,4088.4
314,2024-11-20,Delhi,Garden Villas,468746,28.558743,77.272937,3207,18413,4,1.7,1,0,0,3,8,2886,321,1986,2023,3,6,0,14707000,4585.91
315,2020-02-10,Kolkata,Sunset Park,217513,22.544371,88.380037,1136,2413,5,1.0,1,0,1,3,8,799,337,1980,0,0,1,0,7476000,6580.99
316,2015-09-05,Kolkata,Central Park,257444,22.554894,88.369944,4718,28299,4,1.5,2,1,1,3,4,4358,360,1960,0,1,6,72,21948000,4651.97
317,2016-01-02,Kolkata,Old Town,580588,22.678573,88.420378,4622,16078,3,4.1,1,0,1,2,6,4088,534,1903,0,2,6,0,17041000,3686.93
318,2022-11-18,Hyderabad,Sector 5,483617,17.468509,78.387571,4117,19997,2,2.0,1,0,0,2,11,4010,107,2004,0,1,5,63,15991000,3884.14
319,2019-04-08,Pune,Old Town,767410,18.573273,73.868335,3228,3263,3,2.3,2,0,0,4,6,2739,489,1947,0,2,5,0,12219000,3785.32
320,2022-11-15,Bengaluru,Industrial Area,796977,13.027628,77.660318,992,5400,2,3.9,2,1,3,3,7,984,8,1900,0,1,2,646,12845000,12948.59
321,2023-07-13,Pune,Central Park,475872,18.413807,73.797086,5012,11778,3,1.0,2,0,0,4,6,4065,947,1906,0,0,5,0,16990000,3389.86
322,2015-04-22,Pune,Sector 5,485038,18.529233,73.844232,1015,4405,2,4.2,1,0,3,1,11,822,193,1960,0,1,2,77,8173000,8052.22
323,2018-02-25,Pune,Old Town,917365,18.561274,73.792414,3776,19000,3,2.7,3,1,2,3,7,2294,1482,1952,0,1,5,0,20647000,5467.96
324,2019-04-17,Bengaluru,Hilltop,227797,13.071463,77.618105,4133,7525,2,1.0,2,0,1,5,7,4028,105,1994,0,1,5,0,15989000,3868.62
325,2017-11-07,Bengaluru,Central Park,402000,13.081601,77.650528,5777,18559,3,1.0,1,0,1,4,10,4462,1315,1934,1981,1,6,99,20087000,3477.06
326,2025-07-10,Kolkata,Old Town,302507,22.544197,88.373117,4051,14054,4,2.8,1,0,3,4,8,3838,213,1920,0,2,6,0,17030000,4203.9
327,2020-06-10,Pune,Riverside,808377,18.446829,73.939684,1419,3633,2,2.8,2,1,1,3,6,1070,349,1959,0,1,2,181,14273000,10058.49
328,2024-03-11,Delhi,Old Town,379545,28.618422,77.104515,2699,9200,3,2.4,2,0,0,4,13,2621,78,1975,2016,2,5,34,15137000,5608.37
329,2025-07-20,Hyderabad,Industrial Area,490003,17.432746,78.465766,4853,12558,1,1.1,2,0,0,4,11,4754,99,1904,0,1,6,3,18203000,3750.88
330,2023-11-17,Hyderabad,Old Town,808003,17.501814,78.419506,1562,4379,2,2.2,2,0,4,2,6,950,612,1902,0,3,5,0,9768000,6253.52
331,2020-11-09,Bengaluru,Garden Villas,649440,12.973051,77.617362,1502,6529,4,1.4,2,0,2,2,3,1327,175,1958,0,1,3,93,9239000,6151.13
332,2016-05-02,Mumbai,Lake View,700979,19.195584,72.890469,5587,23258,5,1.7,1,0,1,2,5,3424,2163,1975,0,2,6,0,19317000,3457.49
333,2024-11-09,Mumbai,Central Park,638788,19.128087,72.872639,2861,6184,3,1.0,1,0,0,2,5,1829,1032,2020,0,1,4,0,12536000,4381.68
334,2019-05-31,Mumbai,Central Park,640584,19.045182,72.851878,493,2705,4,1.3,2,0,0,3,9,304,189,1909,0,3,3,157,8720000,17687.63
335,2016-09-06,Chennai,Lake View,498216,13.075399,80.302473,2839,15086,2,1.0,1,0,0,5,6,1738,1101,1945,1945,3,6,16,12268000,4321.24
336,2022-08-30,Kolkata,Old Town,431185,22.632728,88.355052,3578,12686,4,3.5,3,0,0,4,6,2736,842,1949,0,1,5,111,14409000,4027.11
337,2022-01-13,Mumbai,Garden Villas,908616,19.122149,72.916553,4932,15616,2,1.2,2,0,0,4,7,3851,1081,1961,0,1,6,0,17387000,3525.34
338,2015-05-13,Kolkata,Old Town,532516,22.646586,88.375523,5305,15301,2,3.4,4,0,0,4,5,4178,1127,1958,0,2,6,0,16531000,3116.12
339,2022-03-04,Mumbai,Green Acres,778235,19.084566,72.813138,3555,16127,2,1.5,1,0,2,5,6,2354,1201,1993,0,2,6,280,15950000,4486.64
340,2020-01-20,Delhi,Garden Villas,488481,28.688864,77.103943,4593,20018,2,1.4,3,1,0,3,7,3248,1345,1916,1919,2,6,55,20968000,4565.21
341,2015-07-17,Kolkata,Riverside,142712,22.581849,88.422034,5805,11499,3,1.0,2,0,1,2,7,5233,572,1955,0,0,6,0,19052000,3282.0
342,2017-11-14,Mumbai,Riverside,901972,19.029713,72.937616,3492,15216,2,3.9,3,0,0,4,8,2584,908,1943,1960,1,4,55,15519000,4444.16
343,2017-08-23,Hyderabad,Hilltop,611158,17.372769,78.573569,3654,8266,3,3.0,2,0,1,3,6,2573,1081,2006,2021,2,6,0,15686000,4292.83
